URYDL,OLQVL,OLQVR,OLQDL,AVAR,AVAL,AVEL,AVER,RIMR,RIML,VA02,AS02,DA02,VA03,DA03,VA04,VA05,DA04,VD06,VA06,DA07,VA09,DA06,VA08,VA07,annot
0.115872705224575,0.0892209162610279,0.121263666809786,0.180796275077053,0.580997738539389,0.502986099185122,0.591896749707514,0.752284335193377,0.461537711973697,0.489176919477761,0.695182023035845,0.0968181415615358,0.693892483698082,0.546614364643671,0.234856485828915,0.640448375804239,0.654989567361829,0.126199188486452,0.0496825688679513,0.73915170953531,0.989713939302656,0.569512117210145,0.432453371868717,0.341462614815723,0.597908253297135,4
0.119610985938496,0.0986401610339572,0.122451368490886,0.163006027587911,0.551428822771818,0.481125061746823,0.594180428609327,0.711290877000381,0.399165131540961,0.421936485304121,0.623649631704971,0.0766242135164343,0.661730174492027,0.556031734349764,0.222498614142036,0.595465306926188,0.644943748073042,0.133706557049807,0.0498582062165721,0.730106946081447,0.946085258658436,0.581299506390587,0.429172775886617,0.309029024544361,0.553563359893998,4
0.130403313632377,0.0942188828752353,0.124378316311307,0.164305441018164,0.515505735743557,0.467587359145389,0.585654542399749,0.687244827387656,0.367016697278739,0.390118640457795,0.654849768170749,0.0970094428014738,0.635193609877645,0.526574100047725,0.241769692307845,0.574379235132333,0.595705324064691,0.119788283395368,0.0600676169659096,0.700315309576074,0.908403004555766,0.522086253723037,0.402598490261405,0.327681412168726,0.526415184527645,4
0.149954637848353,0.0886083104876872,0.115117494654777,0.147124863944531,0.500343802339335,0.430984136271418,0.541903477760158,0.668004836416703,0.314331794676843,0.343625498160304,0.570519721858238,0.0526844938324705,0.608956548457697,0.456709894440476,0.209734087522376,0.534056717964758,0.576546973596535,0.124163914252849,0.0965396208760428,0.668049135171044,0.888771371264616,0.516587070487985,0.370259362886466,0.30153785121771,0.509267356661339,4
0.14972225906934,0.0929316062032998,0.0927431826654227,0.132169834114377,0.474990029883312,0.408417725233421,0.507025919549168,0.655887491645358,0.273502066244264,0.329594511971402,0.534210322306463,0.0724181970205084,0.59370513711283,0.462398230983734,0.221444812061004,0.493798001333192,0.539956556926766,0.108477161406783,0.0720636835029406,0.624342952351978,0.845307548988673,0.491055844656874,0.361276907834758,0.291037903533281,0.488241726397863,4
0.143009884812969,0.0897076677526036,0.123534471444389,0.136543211078546,0.448566743452717,0.396290751626279,0.47489107499781,0.591016573504132,0.267946460292298,0.263650258622071,0.50429320710402,0.0467910145070645,0.556003103407089,0.454318296430036,0.222215662446372,0.481030383421448,0.512651935000899,0.117480214850236,0.0366647418525345,0.6002876165624,0.804644573096161,0.4501273303617,0.349667762052534,0.29572265434099,0.463330036388172,4
0.127276505901513,0.0877925563645565,0.118274167692018,0.111916176660495,0.407421911725076,0.35707766282467,0.455179143224166,0.601612115492756,0.228433422381719,0.241741005872621,0.495767707107688,0.0719929168087572,0.504495859643939,0.428136276212876,0.215305350048428,0.453431667362837,0.490428809552735,0.0906640615961779,0.0250174561761521,0.585043022149593,0.777476566098944,0.424359789299899,0.332252883133804,0.298855827710807,0.431271159466769,4
0.12949629444395,0.0837465423427872,0.129962231962841,0.113530581565686,0.387289883968433,0.333453194428571,0.448051460883706,0.603083394194988,0.217406266609374,0.229788763372728,0.446257849698075,0.0890973766562091,0.466158438761877,0.4119206220659,0.184775052205767,0.421875500073059,0.446858562236528,0.101376797073583,0.0820265606919427,0.548918123906705,0.741145423597639,0.431392679481816,0.333885203187845,0.247785451333981,0.409080161042628,4
0.122827838122662,0.0698821703120798,0.0797560696808972,0.126814095886783,0.361244073058275,0.305314371817628,0.410807594108145,0.568796577858477,0.20072899397022,0.204107238415657,0.456373270305047,0.0649318861958332,0.455873287202121,0.380371081781251,0.178847546758476,0.402096943148042,0.431391858869231,0.0776284649962664,0.056646073160325,0.51030884893482,0.734239936867773,0.411887318945508,0.308078310763951,0.255864082319945,0.404375239389829,4
0.092829880817341,0.0924302004460391,0.114371806951587,0.10469786734699,0.332807583852016,0.269557577858116,0.382060781591193,0.567264454268125,0.191613181225628,0.182928795223359,0.422183788932196,0.0427601242564408,0.433276120060163,0.371359534686141,0.187609406613375,0.36584147943659,0.412333070415447,0.0856754762234006,0.0488186326196648,0.505831300178795,0.68918489398404,0.395447626241832,0.298756121137933,0.241331439607024,0.371125695205884,4
0.133006773211785,0.0935019732108426,0.12243909884542,0.115411993263182,0.314814584044515,0.276122833714836,0.368963614904359,0.539349596003664,0.171597347746879,0.177715696466169,0.396608083006808,0.0401571950836513,0.426535913768076,0.341883802055343,0.199974281669226,0.344353952433293,0.393500799840408,0.0887511073711004,0.0447216153597499,0.464263494133049,0.66470586477758,0.373627059503423,0.285625719651781,0.24027637492146,0.366078865826825,4
0.112226902762533,0.101507799691528,0.0833127331603268,0.109567282288046,0.305692258967286,0.244527704151025,0.353715283457269,0.545616827757226,0.16208497255623,0.159459255107218,0.390788789472089,0.0521066467085541,0.395374073782416,0.328127925409047,0.190461848205043,0.325656532585414,0.370636111597916,0.0778439095872716,0.0673720643467822,0.463544913042457,0.643874224280754,0.363584115453011,0.266510240158558,0.209241904835772,0.324668930932863,4
0.0991498365011378,0.0934821468513866,0.0970746742560246,0.134884354105398,0.281911301179751,0.250034904678786,0.328195175774068,0.543664955112248,0.150604227174176,0.153720167237383,0.359669771476928,0.065182999509849,0.379511275893183,0.343794237684523,0.179595595335923,0.305538123620797,0.342499675081527,0.0716603672540637,0.0653559755925339,0.435413580368733,0.625172777455982,0.347427486302251,0.245486796622647,0.227392194313156,0.334744633862004,4
0.113243259846514,0.0865403349948477,0.0872203085000813,0.125491426076604,0.276312080959934,0.216253131738636,0.330532520592735,0.548584141754014,0.134519978909738,0.13779889579572,0.32643522205813,0.0645627877968903,0.33249629224954,0.314197516466727,0.177022112605947,0.300063169185993,0.331593155211309,0.0767660742481724,0.0648205132497814,0.405853321958603,0.593380864465226,0.337101287813893,0.244151055881179,0.224792819752939,0.325362140092644,4
0.0914140992501233,0.0787896651402062,0.098261762454851,0.122351814786696,0.277947808215162,0.216328998250979,0.333192529324399,0.553123502846497,0.139563570756792,0.137688320547422,0.304050685922822,0.048482801118215,0.329543704224857,0.291959451973787,0.189279888871451,0.274999437077343,0.325290604306621,0.0851341573008814,0.0630235258533458,0.418243833764837,0.562948763180543,0.310488082356421,0.245416278341507,0.201639396617413,0.294637719130136,1
0.111951780186943,0.0892588449486833,0.0852829314810148,0.121304100151836,0.264610339826385,0.212102120812982,0.328699937100837,0.532937278838358,0.140320946657608,0.14054947677472,0.318290515700712,0.0462011019008683,0.302819079333011,0.316519575647787,0.152833495995161,0.267777782350498,0.322011006614629,0.0603839538626397,0.0430592951393359,0.388065743728874,0.544550909086667,0.283042723850007,0.243863534566979,0.190052620678573,0.281172034236987,1
0.1156300049582,0.0766754281419691,0.0948412920400928,0.10335606254067,0.239067829610144,0.214717306408342,0.351742124085972,0.571620273954702,0.146608440900113,0.146947080047907,0.274449249431506,0.05454551578115,0.291480118336539,0.277106692759701,0.20597210632589,0.250108252661522,0.313338488332483,0.0775877335488701,0.0584548172149848,0.378190020346492,0.532336003522511,0.300366113367762,0.244451557287504,0.170379891508415,0.28335929388963,1
0.112591359451862,0.0870012260175674,0.102664724730292,0.140895981123795,0.265176553107041,0.228829980739552,0.39591940309097,0.560711478428146,0.158809715737437,0.159023757012933,0.293798601659539,0.0600555184854514,0.282839591539015,0.286480009088314,0.184000525068324,0.239448280295795,0.286813092839501,0.0912348865590326,0.0438950866603582,0.363879135215727,0.520673002218656,0.304807255058402,0.216968619388499,0.170398756062405,0.267012126206398,2
0.117399788147707,0.0853565001983352,0.114291134032648,0.104723184418807,0.286441007424996,0.23772293333297,0.410195613232249,0.557076704912993,0.139377497002432,0.178777795943562,0.312595787610973,0.033061378490961,0.297152624572963,0.296655896325532,0.219837758082266,0.243886911906616,0.278690294051852,0.0806539933112695,0.0455958832167789,0.368626880091651,0.509550629064725,0.263082218316085,0.228788656186234,0.198282268002568,0.287429318070347,2
0.0994667828804483,0.074692217519268,0.128807044842226,0.114235632577343,0.32576137413719,0.267142079054997,0.430871501192814,0.587054366069597,0.154495204397948,0.199777492281801,0.335007393414905,0.0630798045123997,0.284329342671737,0.293353646097634,0.254821673774652,0.244291163038935,0.304964838031811,0.0697386660127055,0.072660066711036,0.378358463627384,0.49722062063062,0.282094987922521,0.227460691075189,0.185425854983653,0.298507083825014,2
0.0908047168535609,0.0908670787729742,0.119976581000413,0.119324952781743,0.357532230440644,0.311938234933264,0.41863470279445,0.591199557462786,0.164226853476271,0.217648129561755,0.33965275237307,0.0879863392020725,0.28756753422693,0.312604958012368,0.21208489357453,0.259541565350686,0.298901965503694,0.0915604958711168,0.0441298635624701,0.374610165103351,0.507680353772792,0.259677392280879,0.215467073091338,0.199541299794804,0.31786749213163,2
0.111562470514383,0.0904061877502546,0.126840834156314,0.115297183286336,0.410378803301833,0.353842381926884,0.445710259211834,0.596348488403969,0.183092609045551,0.279303835958537,0.369871691442654,0.114421733064167,0.328577198175288,0.324109651365068,0.24956765086331,0.264576716480733,0.335101778307902,0.073016213882198,0.0352336359105279,0.410061806178739,0.50829474546995,0.277796431082616,0.213091480259511,0.213894843793966,0.342801604311479,2
0.0989506828443229,0.0950334876441947,0.116707333966022,0.12323673476208,0.45592751610124,0.424878205924291,0.463320722688101,0.586624623150358,0.196942020125566,0.294910104769365,0.386354878452067,0.140774354324004,0.34574523513954,0.317354242666605,0.273018656765015,0.26904022151192,0.353793402368365,0.0819185198223353,0.071781523705562,0.399027910602239,0.540477074599405,0.293620620110739,0.216695924248583,0.23063066915799,0.35876207353884,2
0.0905942613537031,0.106559498613247,0.138304670656248,0.143665256642234,0.506635061013286,0.476939641341675,0.493461656770346,0.586153908592097,0.236395437784197,0.354385085793032,0.403361147229275,0.165098591448262,0.393054842823561,0.329515105665043,0.299033658009552,0.283662976777804,0.363484890240587,0.089384974031851,0.0674112532075295,0.414282706679433,0.554695335728405,0.294939632801781,0.20163674075968,0.243785615416353,0.383145736009117,2
0.112140957494153,0.115367861644093,0.137719715308661,0.141194192679039,0.578040846962631,0.541627153549131,0.465844060113871,0.576294145301186,0.24276921343875,0.405345922697801,0.395404549255197,0.190395195574222,0.447927675567598,0.348466871765548,0.334071479607306,0.330771356927424,0.380254156785155,0.0960652849811987,0.0454590784665347,0.422954779273251,0.576807653264066,0.286369607147184,0.22151381066665,0.285791633039756,0.385436579308867,2
0.113622735413584,0.130584448857418,0.173552601409568,0.15840891836117,0.631139070170779,0.611111162958139,0.488294595081207,0.584577154341356,0.270531681202388,0.451659487038823,0.417153989358312,0.188082508299169,0.483039552140117,0.364706577614303,0.329094786960923,0.361147990673209,0.419808322636854,0.100050981119156,0.0941961270033718,0.422991855090573,0.623089468096602,0.335949212445332,0.20596928043383,0.321610184189262,0.401377695673603,2
0.110750898038271,0.140284710725248,0.155686157164388,0.188402288850831,0.660015947484215,0.675022766870145,0.508486407573492,0.588154639736774,0.281699638103782,0.486524747616825,0.432111285396123,0.19741011797732,0.505235855023839,0.357069610140348,0.327256202075241,0.392519287281671,0.431558811101933,0.0731358315251389,0.0499871731946666,0.442595541357175,0.642859995173336,0.311699320475827,0.223511461154586,0.359075144442224,0.431203804743511,2
0.107233825065943,0.136070890994459,0.16630369486831,0.185753122231246,0.719342516779574,0.704089212767437,0.539649103050774,0.583336388474263,0.308987625001024,0.524365231770186,0.450131473219359,0.231138922523037,0.547165277088828,0.390806032933198,0.34047067591864,0.446790530134796,0.437892467953903,0.0833431830532317,0.0646341880300479,0.459757980061247,0.671211591282434,0.322713971980249,0.201313620375457,0.377538687473888,0.414690872413953,2
0.113022745178984,0.16892489264456,0.163774920937787,0.221147860554683,0.745073764756034,0.729910966020108,0.532144771612667,0.589820319950555,0.335057090777681,0.585704758523509,0.48006912768593,0.238666977373985,0.573663767423196,0.420945590183278,0.356654244270678,0.470965267260545,0.474791234172263,0.0920595743580038,0.0766651682793806,0.450944137207624,0.711335957942171,0.356937221389015,0.229212161886055,0.380357234629006,0.454483236491844,2
0.122472555417997,0.153571819623384,0.165911372954538,0.242157203163857,0.801128879540939,0.769275773856374,0.51759539703681,0.606851836362088,0.379084734330629,0.636925125082997,0.479858750869548,0.228119575172604,0.631665160937271,0.438026786965638,0.368178306938212,0.488194338245704,0.479176312240378,0.108846033886513,0.0627114400168514,0.481587661033274,0.734851056962575,0.35260709713402,0.209162669767736,0.399401992296473,0.459879150516168,2
0.118629242809487,0.154270626959578,0.178447576468191,0.258330396286805,0.866432144576552,0.827685503015405,0.566666432862753,0.615287845676826,0.400311773631065,0.676163069401085,0.490997037862538,0.266820026336122,0.668396436698323,0.465726059134124,0.377149718406461,0.528467299472208,0.510404349415033,0.0931566881451086,0.0763801583830388,0.517807240571692,0.761089826202681,0.384411820935366,0.213147589173231,0.427323494948316,0.448723455977053,2
0.121861297334715,0.159605067007454,0.169651774374819,0.255384490034755,0.867690396311342,0.860631462319271,0.580082059286187,0.633911005822115,0.41708505561182,0.75440046764874,0.503991301293803,0.274245853285594,0.690660132008531,0.524735716199125,0.397377201494753,0.565932800823738,0.521928195039253,0.116409177821214,0.0738004625587741,0.566068203855328,0.777828840156386,0.387622274370737,0.222868255379354,0.47201192020636,0.474123578957075,2
0.120410126090157,0.163092494901937,0.168631860095466,0.279217863689788,0.906507462329621,0.872557467211292,0.586829094770239,0.647585039708436,0.438014775394303,0.805022167873656,0.536005482822627,0.304975090845005,0.725574851079004,0.531569043594987,0.410726456061419,0.612416741170025,0.547896033602016,0.112486519656557,0.076417922194304,0.585294355483875,0.80035595340451,0.376914225879466,0.208189143613761,0.448321731736178,0.453737903171598,2
0.131857702373937,0.166425621998914,0.215252831972272,0.329373043651853,0.93758628017894,0.905856106279212,0.613044076927647,0.64846056590424,0.443205328350773,0.863206823665365,0.553230152391436,0.325605963134236,0.759578763680204,0.579254568639697,0.433503630174566,0.630337344583607,0.562846315062367,0.11160730927026,0.0888742797139273,0.60244073568372,0.846862348665295,0.40360293384004,0.222305261699376,0.529869161506029,0.514986864732962,2
0.129617538812796,0.216000140795579,0.214160833525806,0.338511034655137,0.955642192573179,0.902052411239906,0.611294030100769,0.663431965048076,0.476164942312771,0.890382499387421,0.568725444512725,0.384614513230316,0.802760046999178,0.609202930460164,0.47344652888761,0.637021410502025,0.592496680053913,0.117538048920192,0.0579863321978727,0.631852097281141,0.875318718781307,0.441242707949738,0.248058189809915,0.526040071635081,0.518490570114885,2
0.121591916293333,0.193181437754262,0.237009367312418,0.335898666105054,1.0016942060665,0.936056413840186,0.644500248537528,0.644273088654038,0.49644602973798,0.940406697328537,0.554361741474123,0.390299441696261,0.826619736888423,0.639013330282153,0.424916534005182,0.701247638216653,0.604845623183021,0.136240698362513,0.0743027925010767,0.657155809079261,0.909710794761863,0.444293681490583,0.232775368013719,0.532951764533358,0.519967174293941,2
0.102052413647015,0.21822586514844,0.21232682826979,0.335807995661801,1.01478002410832,0.948335094501078,0.637694967987859,0.641246570493518,0.511786447158857,0.947972456750674,0.590271565847406,0.395758041240313,0.8574671692733,0.700564950198319,0.42957654542998,0.718001630828004,0.636654561888909,0.137970655559402,0.0878240182459074,0.656889866277155,0.915416582692539,0.462509351623762,0.240578854399279,0.574054269365606,0.545054175563305,2
0.126175697382893,0.202471667521455,0.262974697788506,0.3357076105282,1.0098099297559,0.973733609233274,0.64906694091036,0.670004571191069,0.525038570225302,1.01428076488485,0.572798395001835,0.375046291325992,0.864767701692662,0.764844149322012,0.455234378817424,0.75590354727031,0.637687693797322,0.125277969773127,0.0781564825619899,0.700859729606013,0.935258324080282,0.500425275046727,0.225432331653666,0.609419117087516,0.56121830786477,2
0.109211976279997,0.255709465400824,0.275475626071445,0.370709051084801,1.03881263224281,1.00315271689323,0.669366199265782,0.664415416698008,0.556098644900331,1.03651913316506,0.570753257675733,0.384490659369585,0.890376684567852,0.768549734736631,0.469200495599452,0.794560893129066,0.676378385378399,0.150562870786005,0.0593440480915716,0.702340510478129,0.959634942391131,0.498779361918486,0.230579185801424,0.648834820292286,0.591952968857431,3
0.121394184304753,0.249733685725322,0.275230539903264,0.351622039626409,1.03843515672238,0.996950762263929,0.651159767396477,0.69442809109461,0.553217481091989,1.07004548453928,0.600016075787121,0.415928274740454,0.882486444123812,0.828772544248024,0.505118221254757,0.835338933136269,0.710801360916808,0.17386806225002,0.0872518608790011,0.722431108743154,0.973438261880224,0.500365066349088,0.242859984329592,0.669823812088363,0.599061051427575,3
0.114951558124761,0.241178467950722,0.33127981409721,0.385488038950457,1.0512064118305,0.973961058412213,0.695067937213032,0.706975841930045,0.586943558312298,1.07089963881583,0.604021513714667,0.410476521540699,0.914397632923913,0.888597086477207,0.50920428993947,0.897061282319028,0.759014645746232,0.198620812780361,0.0775864627693059,0.726357844518702,0.99765419125871,0.52332248755641,0.250422184138315,0.724811339037589,0.60835679634935,3
0.112557114450525,0.262885170831237,0.300220433564813,0.387235505674966,1.08568250936375,1.01819287822919,0.661588283701886,0.748029334468753,0.583539976286965,1.10510908458155,0.614517617899883,0.42140876018949,0.889421718345298,0.947316652103518,0.500665436987062,0.934270922666667,0.750477583970533,0.185482517124304,0.0957073919787246,0.732392783399469,1.01113054505412,0.540817655735423,0.242690401081547,0.732684062438393,0.641288764566017,3
0.135132356431533,0.260251713086083,0.315139095486809,0.375645585704628,1.06762659696951,0.978838643680716,0.720877195746285,0.745061144629156,0.614893463048829,1.1221951345138,0.647175117216806,0.399120340928383,0.91169617369404,1.0053011104213,0.519465793450612,0.975442418370098,0.789357247278243,0.184094364998398,0.104271226839058,0.772127078882991,1.02704801896276,0.517531896121282,0.238695496645147,0.745962380825362,0.667219543013651,3
0.157591701639074,0.268716993896774,0.324220166837263,0.378350979774412,1.10034114207406,0.980254650406233,0.700949802415041,0.772170462940737,0.61828301836163,1.12014968932746,0.689630344633318,0.379853345384904,0.910624116816043,1.03691453320353,0.500272288663497,1.01723044855276,0.77861551614383,0.205442527516243,0.0935007028562974,0.795697377102202,1.03380975253137,0.559058617202968,0.243071958743949,0.766068869309295,0.699806968404313,3
0.12349589224873,0.294733487581388,0.331172761440519,0.40149166656914,1.0763714465263,1.00403080585874,0.723507718134811,0.809756485164315,0.642547578702957,1.14805677514536,0.704154397198305,0.379089487610754,0.923936450738177,1.0571727113084,0.530762128181653,1.05445780303481,0.798922775074353,0.199021845760161,0.0909028376511409,0.79709174513861,1.06592377679712,0.557875113479998,0.248709396858807,0.738481447511024,0.722196905865267,3
0.124778658763484,0.263936829898041,0.345154635931194,0.399534892425303,1.09606308617577,0.972435608170668,0.723854945493704,0.796508098994171,0.639515808777851,1.15308023332864,0.721483062968247,0.393841527672355,0.915697379060636,1.08989831136523,0.512155290878896,1.11544482029784,0.803185385100602,0.206839472643939,0.108659310455612,0.793248614630923,1.07585285354535,0.562755274204832,0.247522954154146,0.731225732796433,0.762477881872731,3
0.124971477176377,0.284316890726252,0.338793438239394,0.413384213863063,1.06806698507669,0.969266719973953,0.753834328641897,0.808230853889353,0.64651228873601,1.17388046497466,0.777468616866878,0.370111567532331,0.921493283770943,1.13491658396905,0.529542934060523,1.13285380162231,0.791511350148749,0.204126985737512,0.113840434108738,0.82029753788415,1.11179784946762,0.595706435843744,0.261985105478615,0.71601548696814,0.807063564880241,3
0.123932693455858,0.302487318160001,0.394049479853969,0.41367771526541,1.04567010419742,1.01900039457997,0.737510083417858,0.813661490715157,0.703978353398851,1.21437040353843,0.807483891040141,0.39981075232915,0.965644393329202,1.16380652300802,0.516635052351429,1.20920243163691,0.812256395703543,0.204752009425497,0.109392498413952,0.84655975533236,1.10479298305247,0.632441582559855,0.307467171802151,0.719868710532479,0.841573511995374,3
0.120932586587303,0.285181205063123,0.379279587383247,0.379028064253249,1.09568561065533,1.01159929722125,0.758239479977931,0.8086160734297,0.709073123129721,1.21982901083184,0.862049953616644,0.420670223858597,0.967834755637966,1.19437117977401,0.531334428358968,1.23607407593433,0.849529043628465,0.206650684176481,0.101173881790562,0.828350432341469,1.11106292470551,0.662012296172125,0.326051331966155,0.697022919631418,0.900626585696365,3
0.134409855567019,0.302767760577816,0.335711916780632,0.400841371084901,1.08197066674612,1.02162077587933,0.768697100432394,0.814923025918262,0.716717214188206,1.1779474497068,0.887642246816768,0.398825447940304,0.994940774312234,1.25059240146193,0.486967282004403,1.25862335997463,0.856886335288858,0.214423066374251,0.124555024899341,0.880973983838128,1.1345958224799,0.689859941586772,0.371048340533106,0.695030122949988,0.903441985007727,3
0.109552498205899,0.326822019353357,0.364701714864066,0.42644752853626,1.08002037655719,1.05357918275056,0.804323229320697,0.82528290576641,0.718051764479751,1.17175187897864,0.940933336134942,0.372890564715092,1.01575652137595,1.22193107104108,0.511726785466973,1.29273553181828,0.839523317261982,0.208514963968401,0.103961634839157,0.888988655534739,1.16203592331899,0.696181998246026,0.428113876296615,0.691289829995469,0.958342470924978,3
0.141245697736677,0.305155543868839,0.353757497849614,0.431991084110592,1.08517920866983,1.05083350513129,0.813059906963794,0.85195324262279,0.728700468771483,1.17256336160129,0.931105000343518,0.362347445293226,1.02538753372628,1.24361835415469,0.473857412474025,1.33440265084475,0.84703793344512,0.239846957825793,0.0890773492650708,0.90837513106279,1.18805312642734,0.748096700271889,0.45690197412439,0.657552831408351,0.958900608388611,3
0.136723195561701,0.322258508615928,0.312767679759386,0.40265831256463,1.13443976408687,1.09428939877815,0.791895515862887,0.882194841732953,0.770138632530553,1.15931481420008,0.953711060307859,0.371771739041653,1.02296746052846,1.27485615544812,0.496349002727467,1.39085909623484,0.865720269486316,0.231139124697117,0.13289833335238,0.959084547449382,1.19679299757969,0.810764339600622,0.501238025051601,0.634636136590762,0.958137736189248,3
0.104284636334131,0.337356425011059,0.341887536084759,0.437014167789889,1.11040715595238,1.08195071877209,0.812517308352916,0.865859782531602,0.760149666460615,1.18869330328159,0.981585281790027,0.313005878652612,1.03056050528619,1.29464398952673,0.493852036249928,1.41719066939408,0.892333326448593,0.267093271873164,0.137248296895299,0.963007601453197,1.20826689143509,0.854817422674677,0.574926968567982,0.623849109534404,0.971279885258844,3
0.147113801553592,0.341238656063408,0.351978092515921,0.440616257217297,1.0926028939051,1.08548280621933,0.82942834859912,0.857271937327231,0.784889391484544,1.18557902054893,0.958563229836046,0.365291016114619,1.01941249560267,1.33781708269753,0.491586779114964,1.41065215269698,0.903698306780165,0.260641689623812,0.0915701170709513,0.98666789561155,1.21875793428678,0.926056442187976,0.574491219479345,0.618528532272276,0.981999107335521,3
0.134444920169368,0.342254397812357,0.35962668275823,0.442296604263035,1.06284524037731,1.04655176634286,0.855858242061506,0.864336577650767,0.768267949943086,1.18687819026975,0.948809024660413,0.353831181371802,1.01744571547288,1.31147189496097,0.49963058676897,1.43348270815566,0.901219030489763,0.258807009174883,0.0984734130227231,0.99543340231974,1.24565208171876,0.980441194513922,0.599912003251495,0.61036112718882,0.983484316435942,3
0.123256006219591,0.361926456471003,0.423544173848325,0.450938557289432,1.0922883309714,1.07350205183828,0.859163206174039,0.867522150842962,0.764891396744663,1.18961641099214,0.981238917239167,0.302646316894517,1.01452714664609,1.3471246027457,0.458869979871671,1.4504047653807,0.897860935673427,0.254273498178233,0.126565769718033,1.01335913130076,1.2442232735788,0.987093752236536,0.591551269334883,0.598965982881121,0.999149674772934,3
